trajectory,seed,B1_F,B1_FI,B1_E,GLOBAL_F,GLOBAL_FI,GLOBAL_E,LOCAL_F,LOCAL_FI,LOCAL_E,HYBRID_F,HYBRID_FI,HYBRID_E
530,12804916881161176703,0.9920513352279583,0.9262324886774553,2.212378204461204,0.9967499564225037,0.9007602248535027,1.8281549002604356,0.6369465578142814,0.4985752962174387,0.5319154229933359,0.9967499564225037,0.9007602248535027,2.2808817611671626
531,15199240855099127286,0.9363855147512521,0.942682180776993,1.4172247566884277,0.911080124710615,0.9362695379672967,0.9436004452661171,0.8932439256463001,0.5617929504088617,0.5347645728665503,0.911080124710615,0.9362695379672968,1.4591107204671265
532,11382434622861062409,0.9624083932753473,0.9594779880959465,1.261868190490674,0.9312577093217858,0.9374804094002492,0.9321769116811143,0.17164616079744616,0.6010126117825405,0.4086099973461188,0.931257709321786,0.9374804094002492,1.2975858297925758
533,9957870349608219825,0.975245376170678,0.9218450448063076,2.75625845325268,0.9927915025833663,0.8848344905936988,2.3461413847635035,0.965660162374208,0.5110052498618047,0.5120676379628208,0.9927915025833663,0.884834490593699,2.7702208662412304
534,13309795912815449574,0.9598981240668685,0.9172517353775925,2.3216193743559717,0.9515807606059625,0.8987959038095394,1.9190007543962342,0.9611270951090878,0.5794172687128597,0.5945459554501922,0.9515807606059625,0.8987959038095394,2.4423117491348587
535,9320864874528393205,0.9991241948465913,0.892167594781764,3.3392342344363093,0.9972823575417294,0.8649657539585162,2.9668814416481086,0.7858555257467391,0.6784518147343611,0.572492350956479,0.9972823575417294,0.8649657539585162,3.401854569866418
536,12973501943895067399,0.7138681201073969,0.889180415612641,2.56338197438764,0.6770885008345985,0.8443680797176513,2.159498174056721,0.9847713304091654,0.6058554965122122,0.4625838132335846,0.6770885008345985,0.8443680797176513,2.54169494770222
537,6079796915569425614,0.6662682305431037,0.9268863978383527,2.1806935732148394,0.49433449285722775,0.8909509358483244,1.7508303091168531,0.20595294727521432,0.7593972142510943,0.4622387743786581,0.49433449285722786,0.8909509358483245,2.1537597945347837
538,13231057306604622027,0.8663564656109267,0.9395099673461603,1.7420623143745737,0.8169587882224022,0.922742505472754,1.2908875651858627,0.11216436735935958,0.49365718477483317,0.4997605127971811,0.8169587882224022,0.922742505472754,1.7555736463511422
539,2152205474242920824,0.978618927619656,0.9490667100037056,1.3369555920880443,0.9655589956164311,0.9374937254085072,1.0218678154874383,0.22650119755419895,0.5591753431170179,0.3772419898311882,0.965558995616431,0.9374937254085072,1.3698864946399705
540,6828448805814209396,0.849390137862378,0.9783004214136819,1.2901320682281046,0.7524883102061279,0.9621862357692924,0.9251398806755301,0.5978297707512902,0.5922138776766405,0.36303017456974374,0.7524883102061279,0.9621862357692924,1.2553600739622608
541,17366329776574435480,0.6837050436600198,0.7568112996199672,7.506442133399715,0.5851210136080541,0.7134784068280347,7.072357646252228,0.9724275983232045,0.7303331344603653,0.6623887497893456,0.5851210136080541,0.7134784068280347,7.416571670813242
542,9344367564931871374,0.5542260385234697,0.9146367906973081,2.46509451616405,0.5592261675608963,0.9020712326846275,1.948280870709733,0.7012347277556988,0.4212988746813565,0.5952947317170796,0.5592261675608966,0.9020712326846275,2.4828014200616613
543,14581877485242917530,0.9978501650608981,0.9735778298368949,1.3558206247304896,0.9995177443300352,0.9568452068798002,0.9852261751950177,0.9807328024189716,0.802047515927417,0.4541720082540178,0.9995177443300352,0.9568452068798002,1.3940101255293424
544,54940292299951271,0.9440905788371232,0.9359880540906065,1.993703613873283,0.8798873324779303,0.8961678713735367,1.5963028710362897,0.2177729968998907,0.6137653075331893,0.4523389020365534,0.8798873324779303,0.8961678713735367,1.9619200671398715
545,1966088254169068301,0.9997061652659024,0.899865198607883,2.2560352401705286,0.9930024219222587,0.8674052276970026,1.8971520334946896,0.6659976783257885,0.6079987916685018,0.43058939553549486,0.993002421922259,0.8674052276970027,2.2513063142433456
546,2311144415160141367,0.5814390645157561,0.8938344903086713,3.1352437254533974,0.46333080493183154,0.8606022174830361,2.693824961514803,0.9801184953386783,0.7226755485651595,0.5509161050079681,0.46333080493183154,0.8606022174830361,3.133162623125033
547,13542635111462182045,0.9776663688049751,0.9626888539457162,0.9100560050053336,0.9724263176986514,0.9567040782944175,0.593961980596609,0.40591080833261606,0.2595331172676057,0.359441699405896,0.9724263176986514,0.9567040782944175,0.9413726931632477
548,14531148211835779634,0.7799161182511933,0.9220222353155364,1.9231192395996344,0.7228652645997766,0.8946922387748611,1.5241305511436998,0.10600024337373047,0.49015603803192326,0.4067229534234999,0.7228652645997765,0.8946922387748609,1.8556243635510772
549,5426511039259352362,0.990916165014985,0.9933228636248039,0.42935626016115286,0.9666133141716338,0.9864343504266053,0.08764171574715812,0.7218320495901521,0.9303532150999636,0.40954860063857945,0.9666133141716338,0.9864343504266053,0.49618111212727745
550,17188682834211131629,0.9062662363209087,0.9458762190291091,1.9650027949135094,0.8432941360227957,0.9107336502120035,1.6497163137408695,0.024527933178918437,0.7222920946371805,0.4190528743921765,0.8432941360227957,0.9107336502120035,2.0021601557666013
551,464560455542596229,0.9960957189951704,0.9674328395202216,1.158941321781031,0.9577180719060018,0.9687524426277524,0.8287818774461273,0.04907569907506665,0.4654635963636711,0.50251485947341,0.9577180719060016,0.9687524426277524,1.2991281854895367
552,14606121305577656846,0.8689575060726044,0.9042324793099678,2.3095473565137445,0.7850596355795872,0.8646875907767385,1.9624339956074752,0.7959317717817289,0.48350004778622924,0.3603515648613613,0.7850596355795872,0.8646875907767385,2.2481404014276194
553,12529382464695318334,0.9998815976047174,0.9311890130287354,2.046865926166082,0.9805130814335257,0.8987453793929805,1.637681984849475,0.2011235668923373,0.4516449758183768,0.4794622025870963,0.9805130814335257,0.8987453793929805,2.0672613026627196
554,13312657997872451361,0.9999899460877784,0.98496993487025,0.8149586897642451,0.9990419068329484,0.9815195576975235,0.36640065819811674,0.011171951088933275,0.35423213668662695,0.5871512195730069,0.9990419068329484,0.9815195576975235,0.937260142153439
555,4001788563550100010,0.9752356024704675,0.9712018314978358,0.9128939257703343,0.9594980701877495,0.9607963041490779,0.5243333402433507,0.9419661584612276,0.5902069914124418,0.5091197443021551,0.9594980701877495,0.9607963041490778,1.0172805630966917
556,5727312387538625498,0.9134000975780269,0.9193319254933298,3.1308569340689627,0.8379008863804706,0.8860194257882266,2.8384119730319566,0.5177043517496879,0.6773384223747118,0.33912761514955614,0.8379008863804706,0.8860194257882266,3.0705897289132476
557,4081953031959412870,0.9741079709482502,0.9702526351766252,1.2630052509390541,0.9557908463576685,0.9610789554280276,0.8066281930518051,0.03251930345039165,0.4702566930628355,0.5487721034433142,0.9557908463576685,0.9610789554280276,1.3324138005631316
558,12270547456044995922,0.9999710725095726,0.9153281090496911,2.217687411603965,0.9947621618479715,0.8812869450560421,1.7928681714863295,0.3090001830252502,0.4789558224879855,0.5987835945627189,0.9947621618479715,0.8812869450560421,2.287860884230767
559,1962284969067292385,0.48192619006927423,0.7051848534370897,9.680621785268261,0.3844878131490824,0.63262897690762,9.166136951766008,0.001192994651305521,0.5263835872821454,1.0172143245045153,0.3844878131490823,0.63262897690762,9.746716658042617
560,14547378190826125279,0.5070662379457787,0.9393289626610343,1.4090613665071534,0.4004845595080967,0.9233430327925596,0.9589875112917844,0.7468951088225345,0.808377623284697,0.5555187963087358,0.4004845595080966,0.9233430327925596,1.4860236700485239
561,15577973443287441380,0.89293987122723,0.9802147880415891,0.7139364007021008,0.9153754460178588,0.9862731410691084,0.336867132561421,0.07783565239767014,0.6586085662053711,0.4677970355313932,0.915375446017859,0.9862731410691084,0.7996444857076672
562,12743367056003531781,0.9925514793305683,0.9518723770558474,1.6904024089475735,0.981133959088974,0.933630539937721,1.1738020924129575,0.7619331810128789,0.558930253675065,0.7574693235899701,0.981133959088974,0.933630539937721,1.8677213607986995
563,17338156039260340342,0.9944516193243903,0.8391568158625443,4.205198858169355,0.9865768883526238,0.7860031320199197,3.7872545760897047,0.8586004639667673,0.6705846232092123,0.5359265524833534,0.9865768883526238,0.7860031320199196,4.170542357471491
564,17950591346653570946,0.6973848508751821,0.9123319594530729,2.4800240301504504,0.5531937575450843,0.8586501729609725,2.1057428394283613,0.8814508311338444,0.4295871934346226,0.4799413663243752,0.5531937575450844,0.8586501729609725,2.499424371088624
565,11235814814180230014,0.8666169659386365,0.9215815341162409,2.1713078441286964,0.8529566020348096,0.8950668141646912,1.7620761737931427,0.46396063234593155,0.8070523017676299,0.44130306430437066,0.8529566020348096,0.8950668141646912,2.14328274374888
566,8661623135777027487,0.995485379155407,0.9673406625418508,1.0807726267975446,0.9619327228916794,0.9542778956292072,0.7260102503060438,0.9546554074977461,0.6414533820395036,0.3395496161404861,0.9619327228916796,0.9542778956292072,1.054522445849528
567,7370283392535928735,0.8513830613635414,0.9198903770198823,2.1722082912246803,0.7481849219553112,0.9053898747588601,1.7447541554387374,0.19538981262760916,0.6247567122805174,0.5159364600689068,0.7481849219553112,0.9053898747588601,2.204739258212182
568,3041428940161430510,0.9916497946608234,0.9859866032463115,0.6979184176072162,0.957263644009194,0.9822171676312949,0.2787119276155758,0.7460346350991096,0.837952740539636,0.5180662556869894,0.957263644009194,0.9822171676312949,0.7845998911536448
569,8600227613353338206,0.9125432584646388,0.9528486611293224,1.5230346926441707,0.9100925724081181,0.9542339134775247,1.1375522047524689,0.8056622198497617,0.593585422641814,0.45190443776567246,0.9100925724081181,0.9542339134775247,1.5576276716184296
570,9733819600803115267,0.9941828109419065,0.8887293503999678,2.619421102926648,0.9606064259970936,0.8463275971299117,2.137397211549227,0.005205389174672723,0.4520018506526479,0.5794208509887766,0.9606064259970936,0.8463275971299117,2.6605890978554023
571,6799596145905428182,0.9732225858635379,0.9676483862970553,0.9835289724928064,0.9513304421173524,0.9635533253329911,0.5792826618539747,0.0206690598795792,0.2929703752933335,0.5178732767963198,0.9513304421173522,0.9635533253329911,1.0881274365274003
572,8005451436763813240,0.365293721851422,0.7972520683913639,3.2698615899929377,0.2862500468682923,0.7937324821221307,2.7853242989903166,0.011496286853006845,0.6208128082480632,0.6084018570935018,0.2862500468682921,0.7937324821221307,3.280398624423088
573,8058308018209209500,0.978038393314559,0.9746157652251187,1.0081621520484443,0.9703752096848455,0.9716143301208218,0.6358263132122457,0.2473123261748993,0.38093770956157313,0.48877140043863615,0.9703752096848455,0.9716143301208218,1.0990941538207655
574,9330587490260791955,0.8240277054993496,0.842670135798542,4.4026906487380595,0.8083262637550737,0.8177156544495006,3.8514120686491222,0.5136822377521572,0.5028211838113146,0.8893544972596092,0.8083262637550737,0.8177156544495006,4.580677507711215
575,579999117410727283,0.9971219863766182,0.839294225911541,5.583496035251787,0.9911172075986335,0.8350030330166547,5.021202276892633,0.2905695145262831,0.6720527553061976,0.8983686800109331,0.9911172075986335,0.8350030330166547,5.726685284635913
576,6473204848599887427,0.5961491742537147,0.9352351088493361,2.19498120893854,0.6037378020174224,0.93888307422152,1.6883041511479389,0.7838174811359956,0.6220074925332152,0.5508254742378864,0.6037378020174224,0.93888307422152,2.1821229616417526
577,8425265558125713912,0.6880725187259885,0.9238349346256448,2.1606612190455903,0.6655585960356615,0.9041061174841014,1.7912250694838037,0.6652468605582234,0.5247998511824395,0.4210155637065903,0.6655585960356614,0.9041061174841014,2.1624263203249874
578,8809244084778880590,0.9834954900458465,0.8723758410173964,3.331039512628247,0.9871350600601084,0.8435868577417192,2.980014132510004,0.9997089207532676,0.6511842470261463,0.5275777701875392,0.9871350600601084,0.8435868577417192,3.3822575966733637
579,2553887293831923233,0.9999002318209771,0.9953787749969515,0.4155453772839145,0.9987467405661165,0.993896199149017,0.11314595041538997,0.45541221035973656,0.7281106340664408,0.3463058788850791,0.9987467405661165,0.993896199149017,0.4568977117778135
580,5524741125395207507,0.9480686093102029,0.9645802890951697,1.215734587956266,0.9030998671362938,0.9367894415654674,0.7941562666792108,0.3748603301179345,0.6369840665611051,0.5730702348903886,0.9030998671362938,0.9367894415654673,1.3297754336638967
581,14826478391826936392,0.9064449426788175,0.9390230234935646,1.8329453025744409,0.8509589256366019,0.9230680697117963,1.4579062716210929,0.13900394448571743,0.45305210240664484,0.4885548192646063,0.8509589256366019,0.9230680697117963,1.884101640929531
582,16109443856177034903,0.594951515165189,0.8215263400444115,5.52325062844503,0.32388202066276167,0.7132810306936548,4.975466953330306,0.978116873141016,0.5297074704515172,0.5777038064907095,0.32388202066276195,0.7132810306936549,5.374317627961683
583,818527533232789991,0.9947502374860581,0.8782385970914796,2.810364312752366,0.9996793870717245,0.8784615048475902,2.435434933086361,0.34934915390325094,0.5374343398981021,0.6028662949407836,0.9996793870717245,0.8784615048475902,2.9192911312166934
584,6397059928722977989,0.8610743773748901,0.8319879154784566,3.552982903195077,0.8881751516538745,0.8377486878422294,3.1304544259572586,0.4940563942634413,0.4189625368571033,0.5781024003364065,0.8881751516538743,0.8377486878422294,3.5853602520106294
585,2212540355780608412,0.8643791963993204,0.9314875932096894,2.0257008064193505,0.8876921246826471,0.9082938888038588,1.5732355825012792,0.327757919452001,0.4191603007636555,0.6081406945846001,0.8876921246826471,0.9082938888038588,2.113401674591449
586,4990304045902972673,0.9963478565384937,0.9229413855463932,2.760484911560411,0.9802454245671994,0.8878836163642412,2.301085074868721,0.24522382877246687,0.6319801045432297,0.5848509711474098,0.9802454245671994,0.8878836163642412,2.7951734627947227
587,14062238824194747084,0.905600350615577,0.9141388752743038,2.194183107314427,0.892471923137072,0.8944473571074527,1.7909107423963708,0.01047258024632654,0.7022005748091095,0.619217263226084,0.892471923137072,0.8944473571074526,2.330785381414838
588,5824408717442163553,0.9578270803414097,0.8649544808610308,3.896066675112911,0.937362707252054,0.8206243801774729,3.5480546838059155,0.18943529743579265,0.5215774187311182,0.550987714829734,0.937362707252054,0.8206243801774729,3.9345092018211534
589,9146871570299621804,0.9999988619435392,0.9514119504885797,1.327476014293083,0.9882550066525665,0.9125129707926034,1.0064883926026176,0.6675740170538537,0.697659064122588,0.4079759712589958,0.9882550066525665,0.9125129707926034,1.3827991674051412
590,14095914796974911864,0.7925669586566024,0.9387017467959087,1.9892027805801298,0.7678962226034342,0.9317127134772689,1.5300758735630582,0.3582039500595537,0.39794930089095265,0.624242030974657,0.7678962226034339,0.9317127134772689,2.0982454385462117
591,6342204345728019503,0.9587795096363457,0.8004712089548776,4.786112114776963,0.9132321919803374,0.7339634802478009,4.4763336925300665,0.9023189930206106,0.5269092541042386,0.4160493807486546,0.9132321919803377,0.733963480247801,4.698294556257603
592,9196580693597327962,0.9915892053377576,0.9597196516065238,1.3218281698174812,0.9447437397010306,0.9146073520564513,0.929604303003091,0.231230112513857,0.6408659100658869,0.4286132558782441,0.9447437397010306,0.9146073520564513,1.3255814342447427
593,8783034143839971727,0.9335856506615099,0.9598157199743829,1.6757315438266729,0.8552627508931514,0.963369180186519,1.3385177454757042,0.13496770636047853,0.44066544004529623,0.4745871060848141,0.8552627508931514,0.9633691801865188,1.740589862366686
594,17175499449147919287,0.8125294336794686,0.9716677571589432,1.1256168137209412,0.7835178441757664,0.9650019016162842,0.6430761845309937,0.05868569193309343,0.8436084263455171,0.577850114388847,0.7835178441757662,0.9650019016162842,1.2017502153440291
595,140460546768828449,0.9696557497487582,0.9697637728299286,1.3202413252506449,0.9655859072565517,0.9644508812236559,0.8429446366357971,0.7230823807437262,0.7724994903195269,0.6047073763459432,0.9655859072565517,0.9644508812236559,1.4250333097271004
596,13263718196573355284,0.9354646991238215,0.9809533639058238,0.7167045888836671,0.9460713347252184,0.9759428803320471,0.36022152456068773,0.7680182739766036,0.42410402500238314,0.39411882380353835,0.9460713347252184,0.9759428803320471,0.7452083519812331
597,17814009153607297971,0.9665766013029219,0.9050645824395075,2.2201867993287063,0.9695371587152029,0.8927320881815037,1.8359010003650256,0.00031937805583897054,0.6392357539179481,0.4857681371097803,0.9695371587152029,0.8927320881815036,2.2517145910325382
598,11982221968748410997,0.9714769491383906,0.9726344539094222,0.9186419744685898,0.9306485147096648,0.9607707203019177,0.5666287160844317,0.5605083595650218,0.522667258449952,0.41127545032858487,0.9306485147096648,0.9607707203019177,0.9496271824996777
599,14141670111076455147,0.7300060600047542,0.968566326633745,0.945066199551325,0.6428520763870895,0.9609850393079867,0.5772105514806631,0.6904846190293343,0.29631936112817875,0.40537647335940896,0.6428520763870893,0.9609850393079867,0.9774183568322583
600,16863833774561576968,0.9726398505347471,0.9741657268657581,0.9537594460150206,0.9726899797754175,0.9672636056007884,0.5676984955276253,0.9861037059625947,0.6337814318691651,0.46025177982444676,0.9726899797754175,0.9672636056007884,1.0082015601976575
601,3491501092205455381,0.6883295800818083,0.7736861733766107,5.996438229612491,0.5698175672925919,0.7010157610452972,5.65297631467472,0.9711169044601233,0.6673890922459252,0.5064923446150931,0.5698175672925919,0.7010157610452972,5.925342686889244
602,7174588795304265769,0.6809922366925609,0.962537825332403,1.1526204470832702,0.6357254076383848,0.9589224241509998,0.7776440387753333,0.7217682938136747,0.8079723637878992,0.4567449384425084,0.6357254076383849,0.9589224241509998,1.2090367975660485
603,844059915429164009,0.667777565666542,0.8313969093209329,4.89275068006672,0.4547680912069946,0.7428582571162436,4.404332435007089,0.004171962570763788,0.4077657915319488,0.6106700020603637,0.4547680912069946,0.7428582571162436,4.828878121039191
604,8101750890964246401,0.995141185891299,0.9786202585633317,0.7724650881096574,0.9792742446761239,0.9760720596562759,0.4546561180224849,0.9881166901524808,0.8687257275530215,0.33703874924712457,0.9792742446761239,0.9760720596562759,0.7905644529153806
605,3023919975931776655,0.9304098690976758,0.9437392837113958,1.9995566758634082,0.928324272099671,0.9196537250326675,1.6552909124934028,0.29266691459016647,0.4535339943619595,0.46723465815817705,0.928324272099671,0.9196537250326675,2.0452325789314525
606,6592527489832008785,0.9891682297930766,0.9179221679123442,2.4818371551871787,0.9976273349655802,0.8852469282388221,2.0294808543973293,0.8471217846405693,0.6663548871893478,0.5410758922289405,0.9976273349655802,0.8852469282388221,2.4953222879183867
607,18296773425254985711,0.969514848134433,0.9866343564536825,0.6582139994743869,0.9160103939471705,0.9730452580339776,0.32640284136143444,0.12682628190524572,0.4798447217266812,0.379240798294546,0.9160103939471705,0.9730452580339776,0.7006788251737538
608,15619855404932184472,0.9570240539018968,0.8469960990720128,4.488166288012605,0.992499359629552,0.8620847873822098,4.0820515904539025,0.028692999219991622,0.5243035581860542,0.7658611327598683,0.992499359629552,0.8620847873822098,4.651132119687322
609,11515965946319249906,0.794404119128476,0.9186772329995401,2.146716808274387,0.6738833895996669,0.872570494071187,1.8060342342232083,0.8257270371648897,0.5021504999225848,0.4415237704957228,0.6738833895996671,0.8725704940711871,2.166902973250372
610,9527869300128404414,0.9999978384727645,0.8897769879474493,2.40789759203209,0.9934051865109743,0.8273970425475776,2.0549344396720852,0.9756590580311283,0.5907617295252927,0.39852606022041437,0.9934051865109743,0.8273970425475776,2.3788470207426458
611,14162734194049041261,0.9161052884461279,0.8413440111050154,4.090526423893602,0.9596440880246642,0.8633569134413851,3.6792822018090057,0.3468125405960248,0.6939990243310521,0.7062134749727047,0.9596440880246642,0.8633569134413851,4.213282456723219
612,16401635738360885033,0.9578830719469315,0.9703922956726233,0.9914008639320018,0.9603754965290708,0.9673104182573471,0.6207638432484944,0.3799000497378473,0.5305030518946826,0.429665493572982,0.9603754965290706,0.9673104182573471,1.0426869355264894
613,15633217671947097814,0.9838253495799657,0.8507193986243651,5.048819087946985,0.9863243427785501,0.7957539329681509,4.634478781950004,0.12507820257949648,0.39889429955122974,0.6466592625408133,0.9863243427785501,0.7957539329681509,5.080750485652151
614,9364546286017074846,0.9936347221473354,0.9586475715765151,1.4760242601254914,0.9984074456044231,0.95271578214991,1.0241962575820565,0.10176999102606528,0.5017828225567603,0.6116469820437023,0.9984074456044231,0.9527157821499102,1.5881774091878111
615,1325151521873013335,0.9152425003320055,0.9159922617828314,2.6208262988467923,0.8668783459623866,0.8777861544886009,2.2458778040551146,0.7495974017542981,0.5488041177790166,0.4768302360411592,0.8668783459623866,0.8777861544886008,2.64475421307081
616,18023014324598562399,0.36910584741919894,0.9208981064464455,2.5986452084375737,0.38475723428656317,0.9257412081927597,1.9302099265407573,0.008041718724073886,0.4182831218306962,0.8273672718809452,0.3847572342865627,0.9257412081927596,2.6918814102847315
617,17198297652376148652,0.5635624300005356,0.8953046336186543,3.5824464216211735,0.4504577396770157,0.8683597420344676,3.0777655961713166,0.28938903020788237,0.5859992107820382,0.603263549616933,0.4504577396770157,0.8683597420344676,3.56829715319727
618,4161725183487227667,0.8558387730637925,0.866638480570408,3.726007248476818,0.8413284033308286,0.841212465582262,3.347605500210998,0.04796607143989739,0.6021638252948944,0.41352035831713085,0.8413284033308286,0.841212465582262,3.652010311261103
619,16540870033721415013,0.9985003699024422,0.8887572883337594,3.5166261752385597,0.9993832806335207,0.8539374701666685,3.1168641124274954,0.8414908086022667,0.6703104189005541,0.5551881933991929,0.9993832806335207,0.8539374701666684,3.5625348103212526
620,13632762582393126259,0.9986010613028796,0.9225296908846613,2.8985658995777475,0.9999629802131499,0.905813225560334,2.4737024845683955,0.913051656944728,0.6178470522430389,0.6324883155189517,0.9999629802131499,0.905813225560334,2.981122421501207
621,13943338418667820683,0.9520510982696989,0.9562566639927396,1.2338688435848422,0.8717290646242691,0.9266606517575894,0.8268425288019199,0.03470480249083263,0.692051593546191,0.4920541728725506,0.8717290646242691,0.9266606517575894,1.2828874777106811
622,17105339022237807189,0.8449524691823553,0.8636737512413262,4.07771906031726,0.7498047310740865,0.8107839847705639,3.710803540896781,0.9980334264070466,0.4895126306981804,0.4871247078461804,0.7498047310740867,0.8107839847705639,4.0456948608627545
623,17506790911897401486,0.7752029805798217,0.8703425337121992,4.157197442581173,0.8863120850321878,0.8959785405025315,3.6479652998074594,0.39915663239293353,0.5423932490351902,1.0976510216546334,0.8863120850321878,0.8959785405025315,4.523537505179103
624,15045852088813052635,0.9994263686451429,0.9578110198767915,1.5004793167431567,0.9899764831116574,0.9542985676221528,1.164446155471601,0.4512910318131849,0.6828407138928886,0.5035121232400689,0.9899764831116574,0.9542985676221528,1.6027243652055745
625,13802206036621823271,0.9997068442750096,0.933207262621455,1.9425279882661883,0.998786436477208,0.9292936318978938,1.5321555693664346,0.9832554745616756,0.8413424882630681,0.4614149947895978,0.998786436477208,0.9292936318978938,1.9545977581840297
626,8165575348203093617,0.9472256894407868,0.7765290267264878,5.874114479986618,0.9166022296950378,0.7516979445897396,5.472101900177268,0.2499326819400632,0.5363050821429279,0.7426316467911058,0.9166022296950378,0.7516979445897396,5.956443677312378
627,9992766012332963053,0.9539142438143391,0.9312371814243111,1.9241610374345144,0.8753147037703862,0.8738016317313535,1.598552609212434,0.8948496796222396,0.4961500365869643,0.3641240168794589,0.8753147037703862,0.8738016317313534,1.909099367253088
628,10037987945725651630,0.789656954691068,0.9349491092950888,1.7465338977658056,0.7399959000930152,0.9263454521636927,1.3948427662839615,0.5966359207583394,0.7110767618075297,0.3664773407057078,0.7399959000930152,0.9263454521636928,1.725922419364827
629,6672200337500447966,0.9859420650780081,0.9345347890399602,1.9851930202346917,0.9985310951893605,0.9296144010400832,1.4794324910954137,0.9503285532004554,0.4763677965642065,0.6115686267179374,0.9985310951893605,0.9296144010400832,2.050778116772469
630,15962931625490243983,0.8125868975621715,0.7560909868000543,5.726209680162595,0.6957191571984334,0.6713862190857388,5.347175712544471,0.13054537364438157,0.5664014006854494,0.4587119398790491,0.6957191571984331,0.6713862190857387,5.609160755692271
631,14292526546492271140,0.7062116132577272,0.9685581799187962,1.2550900793343835,0.6215456119425398,0.9570275658745132,0.8925223636245522,0.6375791522624411,0.7173333313968598,0.37837073081653716,0.6215456119425399,0.9570275658745132,1.2425512944598653
632,15754005849540548705,0.9794360330861173,0.7750286426756932,7.43040279687199,0.9303575527390194,0.6718622614763811,7.036545630426347,0.15764689748413663,0.5034853241714827,0.6322699824134063,0.9303575527390197,0.6718622614763811,7.368016201357914
633,15647271236146037411,0.9634352254699547,0.9016525892618066,2.348555054845962,0.9824071970123467,0.8880177319397407,1.9817651886028504,0.8291715390391021,0.5714244589342663,0.5626982242743508,0.9824071970123467,0.8880177319397407,2.4389202780864463
634,2929430524821066227,0.9175406679486328,0.9665619798628331,1.2325760752837391,0.8840985260246902,0.9550505379002343,0.738205994817606,0.9724262978341919,0.4780288533954324,0.5548044265673946,0.8840985260246902,0.9550505379002343,1.2713437107299217
635,7154057942980713688,0.9903263790050658,0.9287017290265728,2.0641326714661843,0.9819947477492592,0.9075587390803953,1.6108490018700385,0.8983767994293418,0.4929560635232876,0.6331278365984522,0.9819947477492592,0.9075587390803953,2.161017873246591
636,8575348291844703663,0.9182851891899991,0.9798185282222328,0.8911956426296,0.9293875829014132,0.973511892656451,0.46690834177937907,0.1870607841657878,0.7350482300740978,0.46256191223663723,0.9293875829014134,0.973511892656451,0.9303314101562333
637,1099949952846313172,0.48798195427415714,0.6671473239862672,8.657468625139149,0.301970576013638,0.570932590858874,8.217686087989021,0.8947906476797788,0.6061900690182985,0.6465703516379657,0.301970576013638,0.570932590858874,8.516333546705754
638,16958359536025569211,0.8737371269099934,0.8452398778452693,3.954974801668347,0.7453100803591329,0.7646540526406369,3.6003529756590553,0.0726474769194689,0.5580985020502349,0.4720086294956518,0.7453100803591327,0.7646540526406368,3.9184004945448305
639,15987733517370697080,0.997176279709035,0.815553170699139,5.823139204934368,0.9999737151275833,0.7522038829052649,5.338870945012629,0.6478383092240477,0.6432231121523,0.705873750895054,0.9999737151275833,0.7522038829052649,5.827882319221725
640,9432253482144170998,0.9974442202578706,0.9155906740569343,1.6757311438777733,0.9988705344668792,0.9171181622290354,1.2880043498233624,1.690871185433192e-05,0.4335798535818395,0.5173015740343189,0.9988705344668792,0.9171181622290354,1.7614480336835965
641,1756678805211141607,0.995505565723637,0.9531242930924189,1.4824869896631832,0.8415292542080889,0.9057322421275368,1.0367811397255287,0.5610142802355483,0.43495260311634654,0.6209877754950986,0.8415292542080887,0.9057322421275367,1.5999256617724429
642,18446237862235138414,0.978989244921172,0.967020238764808,1.2008155626764903,0.9921932996697705,0.957676683266516,0.7928405315027607,0.05972028370155441,0.4272991183478405,0.5219398733808348,0.9921932996697705,0.957676683266516,1.291933210105511
643,11635623879067535676,0.9988376852580678,0.7097275857264417,6.816442495345913,0.9388975824780563,0.5264091158086471,6.261000635358372,0.1935701254129688,0.4624872114524746,0.5739940442955519,0.9388975824780565,0.5264091158086472,6.598121524497478
644,8454143270650749450,0.9200214404558534,0.9699635030157929,0.8912901451458681,0.9432824093691939,0.9536759015082446,0.5518621199323406,0.17819560859199607,0.4080612906088842,0.3457654072850479,0.9432824093691939,0.9536759015082446,0.8837735902951437
645,9196246620489767385,0.8756616376819348,0.9397178112933452,1.7054267862707497,0.8622874635182883,0.929347027456353,1.3222259282176283,0.21308881012152167,0.6191480861159351,0.4661772295786597,0.8622874635182881,0.929347027456353,1.7362570152316965
646,9108763375793987982,0.7915856102858572,0.8438015143288978,3.743129509070996,0.6272174077720467,0.7358601450231544,3.2604891626508046,0.4717391234924378,0.506373840688647,0.6097957285861589,0.6272174077720467,0.7358601450231544,3.735309046233961
647,2398543283194598751,0.954076439353909,0.8366427284450875,4.581183803630246,0.9263726228424549,0.7878553070810106,4.093497009470886,0.2406926215712224,0.4443989517578448,0.7593046891568771,0.9263726228424549,0.7878553070810106,4.652112437860332
648,9751884328612092921,0.9988856377872272,0.9849996329166918,0.9048926923256471,0.9751213132714663,0.9802258349852974,0.4175390273284425,0.013757570490603294,0.5688596138591958,0.6187094973599255,0.9751213132714663,0.9802258349852974,1.0394194266001262
