t,shifted,generation,policy,mode,trusted,reward,regret_v02,regret_b1,adv_v02_vs_b1
535,0,1,LOCAL,DEPLOY,1,0.8248574294341638,0.0,0.10724598547795283,0.10724598547795283
536,0,1,HYBRID,DEPLOY,1,0.8603771927489375,0.0,0.05481382286947345,0.05481382286947345
537,0,1,HYBRID,DEPLOY,1,0.9807288848577675,0.0,0.0603527542433866,0.0603527542433866
538,0,1,LOCAL,DEPLOY,1,0.90446700563108,0.0,0.05866854139545108,0.05866854139545108
539,0,1,HYBRID,DEPLOY,1,0.8845839326313188,0.0,0.03376177828939153,0.03376177828939153
540,0,1,B1,DEPLOY,1,0.8305524682799063,0.0,0.0,0.0
541,0,1,B1,DEPLOY,1,0.8491626883169195,0.0,0.0,0.0
542,0,1,B1,DEPLOY,1,0.8536099539382821,0.0,0.0,0.0
543,0,1,LOCAL,LEARN_COVERAGE,1,0.7990789889885983,0.12093555748305274,0.11047786018092998,-0.01045769730212276
544,0,1,B1,DEPLOY,1,0.7799128868172596,0.0,0.0,0.0
545,0,1,HYBRID,DEPLOY,1,0.8191075903248676,0.0049255042981168895,0.03591422183613169,0.0309887175380148
546,0,1,LOCAL,LEARN_COVERAGE,1,0.5785577904122299,0.3181220365101768,0.12315737204888311,-0.19496466446129368
547,0,1,GLOBAL,LEARN_COVERAGE,1,0.8834067515639126,0.0,0.07157906420670901,0.07157906420670901
548,0,1,HYBRID,DEPLOY,1,0.9520685258695348,0.0,0.11228049494670134,0.11228049494670134
549,0,1,HYBRID,DEPLOY,1,0.9459250209290665,0.0,0.0945234531135094,0.0945234531135094
550,0,1,B1,DEPLOY,1,0.8981270672254474,0.0,0.0,0.0
551,0,1,GLOBAL,LEARN_COVERAGE,1,0.7088270648190269,0.23906418075134872,0.12954025232556243,-0.10952392842578629
552,0,1,HYBRID,DEPLOY,1,0.78961183719115,0.028020596243322426,0.04909148962583654,0.02107089338251411
553,0,1,HYBRID,DEPLOY,1,0.787182739434133,0.0,0.020272605790998988,0.020272605790998988
554,0,1,B1,LEARN_UCB,1,0.7858940977392486,0.0,0.0,0.0
555,0,1,B1,LEARN_UCB,1,0.7950925063104276,0.0,0.0,0.0
556,0,1,HYBRID,LEARN_COVERAGE,1,0.9627525665672887,0.0,0.1272554170766329,0.1272554170766329
557,0,1,B1,DEPLOY,1,0.9412668459340766,0.0,0.0,0.0
558,0,1,LOCAL,DEPLOY,1,0.877728311792128,0.007132776835544696,0.06021360300917877,0.05308082617363408
559,0,1,B1,DEPLOY,1,0.822264450762159,0.0,0.0,0.0
560,0,1,HYBRID,DEPLOY,1,0.8811621794278728,0.0,0.021236835417055455,0.021236835417055455
561,0,1,HYBRID,DEPLOY,1,0.9384045487097787,0.0,0.08934053774131834,0.08934053774131834
562,0,1,HYBRID,DEPLOY,1,0.7616187616704082,0.05746922105320129,0.06449334820573682,0.007024127152535531
563,0,1,HYBRID,LEARN_COVERAGE,1,0.8126348139680477,0.05534065567229529,0.05276338434263017,-0.0025772713296651206
564,0,1,HYBRID,DEPLOY,1,0.6888063700441636,0.07867575141376626,0.0,-0.07867575141376626
565,0,1,B1,LEARN_COVERAGE,1,0.8120385648372369,0.08393167862479534,0.08393167862479534,0.0
566,0,1,HYBRID,DEPLOY,1,0.9456667684664404,0.0,0.10649988844047698,0.10649988844047698
567,0,1,B1,LEARN_COVERAGE,1,0.8436431632405487,0.02940587487306645,0.02940587487306645,0.0
568,0,1,HYBRID,DEPLOY,1,0.8366526394512083,0.04161057777588084,0.09791852577859195,0.056307948002711106
569,0,1,B1,DEPLOY,1,0.8818306266962912,0.014649419868195235,0.014649419868195235,0.0
570,0,1,B1,DEPLOY,1,0.8666955887317589,0.0,0.0,0.0
571,0,1,B1,DEPLOY,1,0.8087861586538281,0.0,0.0,0.0
572,0,1,HYBRID,DEPLOY,1,0.931615772777244,0.0,0.06949251320899952,0.06949251320899952
573,0,1,B1,DEPLOY,1,0.8391043866375713,0.0,0.0,0.0
574,0,1,LOCAL,DEPLOY,1,0.890298566107402,0.0,0.061436661496012346,0.061436661496012346
575,0,1,B1,DEPLOY,1,0.8454784130691387,0.0,0.0,0.0
576,0,1,B1,DEPLOY,1,0.8662095032022987,0.0,0.0,0.0
577,0,1,LOCAL,DEPLOY,1,0.8608691836223821,0.0,0.06733032128519434,0.06733032128519434
578,0,1,LOCAL,LEARN_COVERAGE,1,0.7907099769629017,0.14048739586656933,0.09302818161441129,-0.047459214252158044
579,0,1,HYBRID,DEPLOY,1,0.9741592542670865,0.0,0.08326589419672958,0.08326589419672958
580,0,1,B1,DEPLOY,1,0.8765805764824419,0.03127053211509301,0.03127053211509301,0.0
581,0,1,B1,DEPLOY,1,0.7720600695184606,0.0,0.0,0.0
582,0,1,HYBRID,DEPLOY,1,0.8647953115226865,0.05024976659685043,0.11444119531628738,0.06419142871943695
583,0,1,HYBRID,DEPLOY,1,0.9467609115224296,0.0,0.11044125663456816,0.11044125663456816
584,0,1,B1,DEPLOY,1,0.8575738707821927,0.0,0.0,0.0
585,0,1,GLOBAL,LEARN_COVERAGE,1,0.7491370819594867,0.1901670809935706,0.0819728190169372,-0.1081942619766334
586,0,1,HYBRID,LEARN_UCB,1,0.9458319429126547,0.0,0.06580517548249243,0.06580517548249243
587,0,1,HYBRID,DEPLOY,1,0.8680241837254443,0.0,0.04576405908318959,0.04576405908318959
588,0,1,LOCAL,LEARN_COVERAGE,1,0.6359886038476332,0.22969387318698298,0.0934902648477417,-0.13620360833924128
589,0,1,B1,DEPLOY,1,0.8317717382158375,0.0,0.0,0.0
590,0,1,B1,DEPLOY,1,0.8868654236658097,0.0,0.0,0.0
591,0,1,HYBRID,DEPLOY,1,0.96499546076269,0.0,0.07192138073563425,0.07192138073563425
592,0,1,HYBRID,DEPLOY,1,0.8968602761676855,0.009989917553126837,0.0,-0.009989917553126837
593,0,1,GLOBAL,LEARN_COVERAGE,1,0.86732228830563,0.0,0.11843021828298106,0.11843021828298106
594,0,1,B1,DEPLOY,1,0.8395199747255823,0.0,0.0,0.0
595,0,1,B1,DEPLOY,1,0.7692963518950909,0.0,0.0,0.0
596,0,1,HYBRID,DEPLOY,1,0.9245329936405431,0.0,0.09355303368159928,0.09355303368159928
597,0,1,HYBRID,LEARN_COVERAGE,1,0.8636492063972747,0.0,0.10446927849933807,0.10446927849933807
598,0,1,B1,DEPLOY,1,0.8356344400580464,0.0,0.0,0.0
599,0,1,LOCAL,DEPLOY,1,0.8598773944788711,0.0,0.008266321641185459,0.008266321641185459
600,0,1,HYBRID,DEPLOY,1,0.9690893909545133,0.0,0.10656183228945326,0.10656183228945326
601,0,1,HYBRID,LEARN_COVERAGE,1,0.7885895097533143,0.10814494176339218,0.12652579026067245,0.018380848497280278
602,0,1,B1,DEPLOY,1,0.7569177559581528,0.0,0.0,0.0
603,0,1,LOCAL,DEPLOY,1,0.8087079735301644,0.02774464616604433,0.006290674602298152,-0.021453971563746177
604,0,1,HYBRID,LEARN_UCB,1,0.751948257548154,0.049471573726141416,0.015391714183816019,-0.0340798595423254
605,0,1,LOCAL,DEPLOY,1,0.8261671383391597,0.0,0.029313607199061842,0.029313607199061842
606,0,1,HYBRID,DEPLOY,1,0.9035215694895186,0.0,0.08480816902725963,0.08480816902725963
607,0,1,HYBRID,DEPLOY,1,0.872797168198814,0.04575968728328084,0.0,-0.04575968728328084
608,0,1,B1,DEPLOY,1,0.8467430385610433,0.0,0.0,0.0
609,0,1,HYBRID,DEPLOY,1,0.8646159362872536,0.0,0.04634154100667809,0.04634154100667809
610,0,1,B1,LEARN_COVERAGE,1,0.9099750232830331,0.058184402013306546,0.058184402013306546,0.0
611,0,1,B1,DEPLOY,1,0.8506836347678093,0.0,0.0,0.0
612,0,1,LOCAL,DEPLOY,1,0.839644515016488,0.03960813240526162,0.04717835525585268,0.007570222850591057
613,0,1,B1,DEPLOY,1,0.8787122789222559,0.0,0.0,0.0
614,0,1,B1,LEARN_COVERAGE,1,0.7702960118226353,0.1011227125897668,0.1011227125897668,0.0
615,0,1,HYBRID,DEPLOY,1,0.7706162538817227,0.05204298937079088,0.0,-0.05204298937079088
616,0,1,B1,DEPLOY,1,0.845422963736463,0.0,0.0,0.0
617,0,1,B1,LEARN_UCB,1,0.8453398410995164,0.0,0.0,0.0
618,0,1,HYBRID,DEPLOY,1,0.8830806862611792,0.0,0.07059886705781493,0.07059886705781493
619,0,1,LOCAL,LEARN_COVERAGE,1,0.8288006302836944,0.1422198285918569,0.12271684774198044,-0.01950298084987645
620,0,1,HYBRID,DEPLOY,1,0.9393890225399193,0.0,0.11494161157494309,0.11494161157494309
621,0,1,LOCAL,DEPLOY,1,0.7523137725274616,0.0,0.025215721020762638,0.025215721020762638
622,0,1,B1,DEPLOY,1,0.7944537481332452,0.0,0.0,0.0
623,0,1,LOCAL,LEARN_UCB,1,0.8540101834199361,0.0,0.021415869606395077,0.021415869606395077
624,0,1,HYBRID,DEPLOY,1,0.8744554235581112,0.0,0.07550531689242967,0.07550531689242967
625,0,1,HYBRID,DEPLOY,1,0.852734294217114,0.01744820463746266,0.0,-0.01744820463746266
626,0,1,HYBRID,DEPLOY,1,1.0,0.0,0.12509780191853803,0.12509780191853803
627,0,1,LOCAL,LEARN_COVERAGE,1,0.6539957396790251,0.1901706646102166,0.054460403105758504,-0.13571026150445809
628,0,1,B1,DEPLOY,1,0.8482143098934287,0.02376370456677368,0.02376370456677368,0.0
629,0,1,HYBRID,DEPLOY,1,0.7859605866865192,0.07217165830921923,0.10942837571140618,0.037256717402186945
630,0,1,LOCAL,DEPLOY,1,0.8530519300882591,0.0,0.09722761745034925,0.09722761745034925
631,0,1,B1,DEPLOY,1,0.8718323545633326,0.0,0.0,0.0
632,0,1,HYBRID,DEPLOY,1,0.8798609369757675,0.0,0.02174008902144786,0.02174008902144786
633,0,1,GLOBAL,LEARN_COVERAGE,1,0.6834628262116783,0.20475346154252794,0.10534465059394194,-0.099408810948586
634,0,1,HYBRID,DEPLOY,1,0.8254627731027837,0.0,0.03363652658074123,0.03363652658074123
635,0,1,GLOBAL,DEPLOY,1,0.8539488684555466,0.0,0.12941927919540974,0.12941927919540974
636,0,1,HYBRID,DEPLOY,1,0.9639446217110822,0.0,0.13356698155993263,0.13356698155993263
637,0,1,LOCAL,DEPLOY,1,0.8395594324210107,0.0,0.03686907734600309,0.03686907734600309
638,0,1,B1,DEPLOY,1,0.802592134693983,0.0,0.0,0.0
639,0,1,B1,DEPLOY,1,0.8714877363964205,0.0,0.0,0.0
640,0,1,HYBRID,DEPLOY,1,0.9508818668072712,0.0,0.07910738779010573,0.07910738779010573
641,0,1,B1,DEPLOY,1,0.8796682278511938,0.022592460574287987,0.022592460574287987,0.0
642,0,1,GLOBAL,DEPLOY,1,0.9156177131621728,0.0,0.10767568077298262,0.10767568077298262
643,0,1,HYBRID,DEPLOY,1,0.9079248137917072,0.0,0.056772714748775654,0.056772714748775654
644,0,1,HYBRID,DEPLOY,1,1.0,0.0,0.11285617956584071,0.11285617956584071
645,0,1,HYBRID,DEPLOY,1,0.8990397037995197,0.0,0.07911783623840574,0.07911783623840574
646,0,1,HYBRID,DEPLOY,1,0.9269887491907761,0.0,0.10682504350111532,0.10682504350111532
647,0,1,HYBRID,DEPLOY,1,0.909553138438079,0.0,0.049326656431720184,0.049326656431720184
648,0,1,HYBRID,DEPLOY,1,0.8660322946848686,0.03761456635617355,0.10126109937402106,0.0636465330178475
649,0,1,B1,DEPLOY,1,0.8978727778383429,0.003806688816854198,0.003806688816854198,0.0
650,0,1,HYBRID,DEPLOY,1,0.8387578007973495,0.0,0.03820506238165655,0.03820506238165655
651,0,1,HYBRID,DEPLOY,1,0.7875271175533526,0.07546964044624338,0.0,-0.07546964044624338
652,0,1,HYBRID,DEPLOY,1,0.9297262626311937,0.0,0.05821720345236037,0.05821720345236037
653,0,1,B1,LEARN_UCB,1,0.8495793871871834,0.0,0.0,0.0
654,0,1,HYBRID,DEPLOY,1,0.8597077062121886,0.0,0.015750598735132182,0.015750598735132182
655,0,1,HYBRID,DEPLOY,1,0.8406882348841811,0.004457621145434465,0.07465150999173698,0.07019388884630251
656,0,1,B1,DEPLOY,1,0.8260404475285891,0.0,0.0,0.0
657,0,1,GLOBAL,DEPLOY,1,0.7910058317434667,0.05428986868317076,0.0,-0.05428986868317076
658,0,1,LOCAL,DEPLOY,1,0.8650369166610564,0.02827775532929999,0.038013647595481315,0.009735892266181323
659,0,1,HYBRID,LEARN_UCB,1,0.8946245917092949,0.04252341421778283,0.11192605711292314,0.06940264289514031
660,0,1,GLOBAL,DEPLOY,1,0.8756663587827908,0.0,0.09322994558898179,0.09322994558898179
661,0,1,HYBRID,LEARN_UCB,1,0.9087572091876719,0.020869866727812547,0.06139072891610098,0.04052086218828843
662,0,1,HYBRID,DEPLOY,1,0.8873749615773481,0.0,0.07948139549519251,0.07948139549519251
663,0,1,B1,DEPLOY,1,0.8936249558922449,0.0,0.0,0.0
664,0,1,HYBRID,DEPLOY,1,0.8741967082211761,0.0,0.06611127145209383,0.06611127145209383
665,0,1,B1,DEPLOY,1,0.8160817327245696,0.0,0.0,0.0
666,0,1,HYBRID,DEPLOY,1,0.8886315547890989,0.0,0.0371535107958737,0.0371535107958737
667,0,1,HYBRID,DEPLOY,1,0.7959003763333471,0.0,0.024387937695603323,0.024387937695603323
668,0,1,B1,DEPLOY,1,0.8356245886214587,0.0,0.0,0.0
669,0,1,HYBRID,DEPLOY,1,0.8264549833093563,0.04255289365350656,0.07371395307189377,0.031161059418387205
670,0,1,HYBRID,DEPLOY,1,0.9531725259572802,0.0,0.10110333534568128,0.10110333534568128
671,0,1,B1,DEPLOY,1,0.8217250552230101,0.0,0.0,0.0
672,0,1,B1,DEPLOY,1,0.872199581659589,0.020434384749521528,0.020434384749521528,0.0
673,0,1,LOCAL,LEARN_UCB,1,0.8458763290975517,0.02217083547912635,0.06705924004572972,0.04488840456660337
674,0,1,HYBRID,DEPLOY,1,0.9134605632088477,0.0,0.13403658189978618,0.13403658189978618
675,0,1,LOCAL,DEPLOY,1,0.7874323685686803,0.002587960768216213,0.01370486608662358,0.011116905318407366
676,0,1,B1,DEPLOY,1,0.9021405876891526,0.03163543778583011,0.03163543778583011,0.0
677,0,1,HYBRID,DEPLOY,1,0.9176152011986386,0.0,0.10939134540407491,0.10939134540407491
678,0,1,HYBRID,DEPLOY,1,0.768256473783338,0.016150644065926256,0.0,-0.016150644065926256
679,0,1,B1,DEPLOY,1,0.8723106149972296,0.0027004107994315074,0.0027004107994315074,0.0
680,0,1,B1,LEARN_UCB,1,0.8081445719063545,0.0,0.0,0.0
681,0,1,HYBRID,DEPLOY,1,0.9180782425041119,0.0,0.061738200234206175,0.061738200234206175
682,0,1,HYBRID,DEPLOY,1,0.8289520895677338,0.020555845548005935,0.0037972506862862243,-0.01675859486171971
683,0,1,LOCAL,DEPLOY,1,0.8511103886534933,0.0,0.07190860784782793,0.07190860784782793
684,0,1,HYBRID,DEPLOY,1,0.9414920841775706,0.0,0.08995781700039307,0.08995781700039307
685,0,1,HYBRID,DEPLOY,1,0.874204462651148,0.0,0.05187401525970836,0.05187401525970836
686,0,1,HYBRID,DEPLOY,1,0.8907031196560581,0.0,0.007833763642243419,0.007833763642243419
687,0,1,LOCAL,LEARN_UCB,1,0.8129472232962061,0.0,0.03720415299210433,0.03720415299210433
688,0,1,HYBRID,DEPLOY,1,0.9416970195560477,0.0,0.11377630326285115,0.11377630326285115
689,0,1,HYBRID,DEPLOY,1,0.9323358005683631,0.0,0.06476179298988716,0.06476179298988716
690,0,1,B1,DEPLOY,1,0.7645410489476209,0.0,0.0,0.0
691,0,1,HYBRID,DEPLOY,1,0.8207382592575242,0.019584614058372196,0.06155183622268734,0.04196722216431514
692,0,1,HYBRID,DEPLOY,1,0.8393502462627415,0.0,0.06745111457976316,0.06745111457976316
693,0,1,HYBRID,DEPLOY,1,0.9959484578853081,0.0,0.11841042413382896,0.11841042413382896
694,0,1,LOCAL,DEPLOY,1,0.8602366577267567,0.0,0.07949429848268685,0.07949429848268685
695,0,1,B1,DEPLOY,1,0.8777560277335189,0.0,0.0,0.0
696,0,1,HYBRID,DEPLOY,1,0.9526067914703656,0.0,0.10312200040347663,0.10312200040347663
697,0,1,LOCAL,DEPLOY,1,0.8225755053662865,0.0194221898270317,0.021468238640615644,0.002046048813583945
698,0,1,HYBRID,DEPLOY,1,0.994862261090359,0.0,0.10943405098589365,0.10943405098589365
699,0,1,B1,DEPLOY,1,0.8324175073899763,0.0,0.0,0.0
700,0,1,B1,DEPLOY,1,0.8189301836969523,0.0,0.0,0.0
701,0,1,B1,DEPLOY,1,0.8180157046791741,0.0,0.0,0.0
702,0,1,B1,DEPLOY,1,0.8489564048860313,0.0,0.0,0.0
703,0,1,B1,DEPLOY,1,0.8693524114272029,0.0,0.0,0.0
704,0,1,HYBRID,DEPLOY,1,1.0,0.0,0.13885416057615452,0.13885416057615452
705,0,1,LOCAL,DEPLOY,1,0.8203143338108266,0.052257622707834184,0.024745913735479408,-0.027511708972354776
706,0,1,HYBRID,DEPLOY,1,0.809536005645972,0.07047270176627818,0.09761343147461243,0.027140729708334255
707,0,1,LOCAL,DEPLOY,1,0.8779255006141427,0.0028125454862554244,0.045993241729597845,0.04318069624334242
708,0,1,B1,DEPLOY,1,0.8789863210611947,0.02902054827712952,0.02902054827712952,0.0
709,0,1,B1,DEPLOY,1,0.863798660086836,0.0,0.0,0.0
710,0,1,LOCAL,DEPLOY,1,0.8157810640215127,0.07885566404630473,0.029215973295920183,-0.049639690750384546
711,0,1,LOCAL,DEPLOY,1,0.8233486524448054,0.0,0.07764860400385587,0.07764860400385587
712,0,1,HYBRID,DEPLOY,1,0.9594303244976511,0.0,0.10491128601528499,0.10491128601528499
713,0,1,LOCAL,DEPLOY,1,0.9146837643229693,0.0,0.1441456039308583,0.1441456039308583
714,0,1,B1,DEPLOY,1,0.8409659185225976,0.0,0.0,0.0
715,0,1,HYBRID,DEPLOY,1,0.8277617815464647,0.0,0.02284449569007807,0.02284449569007807
716,0,1,HYBRID,DEPLOY,1,0.9436634678586853,0.005329005426288336,0.08833667415545254,0.08300766872916421
717,0,1,HYBRID,DEPLOY,1,0.9216845457919981,0.0482487633883778,0.1133714323015268,0.065122668913149
718,0,1,B1,DEPLOY,1,0.8357984465189944,0.0,0.0,0.0
719,0,1,B1,DEPLOY,1,0.8831898780306054,0.0,0.0,0.0
720,0,1,HYBRID,DEPLOY,1,0.8844463075081369,0.0,0.06314712275881906,0.06314712275881906
721,0,1,LOCAL,DEPLOY,1,0.7752117629908178,0.02050107116370059,0.0,-0.02050107116370059
722,0,1,LOCAL,LEARN_UCB,1,0.8527849218688046,0.0,0.04658484738558888,0.04658484738558888
723,0,1,HYBRID,DEPLOY,1,0.925224098330218,0.0,0.04833494139291605,0.04833494139291605
724,0,1,B1,DEPLOY,1,0.8308447235015145,0.0,0.0,0.0
725,0,1,HYBRID,DEPLOY,1,0.9343702289705635,0.0,0.07708960338879112,0.07708960338879112
726,0,1,HYBRID,DEPLOY,1,0.9070949062058964,0.0,0.04245024193847924,0.04245024193847924
727,0,1,HYBRID,DEPLOY,1,0.9322836866762264,0.0,0.09604085628428727,0.09604085628428727
728,0,1,HYBRID,DEPLOY,1,0.9766684562825481,0.0,0.1000212639863276,0.1000212639863276
729,0,1,B1,DEPLOY,1,0.8588803106822611,0.0,0.0,0.0
730,0,1,HYBRID,DEPLOY,1,1.0,0.0,0.1378311377218583,0.1378311377218583
731,0,1,HYBRID,DEPLOY,1,0.8528020934974073,0.05310529928539798,0.1097555390570446,0.05665023977164663
732,0,1,HYBRID,DEPLOY,1,0.9935078297034857,0.0,0.1365537129308757,0.1365537129308757
733,0,1,GLOBAL,LEARN_UCB,1,0.816665319602191,0.0,0.017101438748330144,0.017101438748330144
734,0,1,LOCAL,DEPLOY,1,0.8142071433787423,0.017462248373031897,0.0,-0.017462248373031897
735,0,1,HYBRID,DEPLOY,1,0.9030691949751,0.0,0.07372100334376797,0.07372100334376797
736,0,1,LOCAL,DEPLOY,1,0.840482456779579,0.0017864376780089009,0.013827947967269605,0.012041510289260704
737,0,1,HYBRID,DEPLOY,1,0.9506679450539148,0.0,0.0812179447032445,0.0812179447032445
738,0,1,B1,DEPLOY,1,0.8010741641805517,0.0,0.0,0.0
739,0,1,HYBRID,LEARN_UCB,1,0.9609159837910768,0.0,0.10850124195621669,0.10850124195621669
740,0,1,B1,DEPLOY,1,0.8867460449595649,0.0,0.0,0.0
741,0,1,B1,DEPLOY,1,0.8752108889462972,0.03213350752794597,0.03213350752794597,0.0
742,0,1,HYBRID,DEPLOY,1,1.0,0.0,0.14424512172264636,0.14424512172264636
743,0,1,B1,DEPLOY,1,0.8282510092139203,0.0,0.0,0.0
744,0,1,HYBRID,DEPLOY,1,0.9351415086312123,0.0,0.11158070742113835,0.11158070742113835
745,0,1,HYBRID,DEPLOY,1,0.8315680364842432,0.00785037093836316,0.0,-0.00785037093836316
746,0,1,B1,DEPLOY,1,0.7726971009491143,0.025085081877222692,0.025085081877222692,0.0
747,0,1,GLOBAL,DEPLOY,1,0.8405816840879772,0.031048187044286468,0.0,-0.031048187044286468
748,0,1,LOCAL,DEPLOY,1,0.9619797683712974,0.0,0.16065999926503138,0.16065999926503138
749,0,1,HYBRID,DEPLOY,1,0.8327089808911391,0.007064118052370616,0.05520934558824697,0.048145227535876356
750,0,1,HYBRID,DEPLOY,1,0.8747699431895245,0.0,0.006433943547775267,0.006433943547775267
751,0,1,HYBRID,DEPLOY,1,0.8175860197745506,0.0,0.028676004947424727,0.028676004947424727
752,0,1,LOCAL,DEPLOY,1,0.892361488201331,0.004823131520759194,0.033538699048060394,0.0287155675273012
753,0,1,B1,DEPLOY,1,0.8800840988973847,0.0001944173415496797,0.0001944173415496797,0.0
754,0,1,HYBRID,LEARN_UCB,1,0.8591912520158062,0.0,0.07964254350421274,0.07964254350421274
755,0,1,HYBRID,DEPLOY,1,0.9283613582257827,0.0,0.048844880029510374,0.048844880029510374
756,0,1,GLOBAL,DEPLOY,1,0.782165467996009,0.05087839749037382,0.011978917281432189,-0.03889948020894163
757,0,1,HYBRID,DEPLOY,1,0.8414602351601163,0.059348930177921644,0.119079680648989,0.05973075047106735
758,0,1,HYBRID,DEPLOY,1,0.8191516334743386,0.0,0.002854076877584766,0.002854076877584766
759,0,1,HYBRID,DEPLOY,1,0.9495631280251453,0.0,0.0694030179826235,0.0694030179826235
760,0,1,HYBRID,DEPLOY,1,0.9490471137715778,0.0,0.09212433838662681,0.09212433838662681
761,0,1,HYBRID,DEPLOY,1,0.8527493429694366,0.0,0.08242081052263406,0.08242081052263406
762,0,1,B1,DEPLOY,1,0.8245036856566409,0.0,0.0,0.0
763,0,1,HYBRID,DEPLOY,1,0.9466063748267401,0.0,0.09453122962642924,0.09453122962642924
764,0,1,B1,DEPLOY,1,0.8125057795562829,0.0,0.0,0.0
765,0,1,B1,DEPLOY,1,0.8587716006668396,0.002866869269953609,0.002866869269953609,0.0
766,0,1,HYBRID,DEPLOY,1,0.8745702203095302,0.0,0.052919652183571864,0.052919652183571864
767,0,1,HYBRID,DEPLOY,1,0.9593905994935099,0.0,0.1327567888125557,0.1327567888125557
768,0,1,HYBRID,DEPLOY,1,0.9772102275036377,0.0,0.13379232808226404,0.13379232808226404
769,0,1,LOCAL,DEPLOY,1,0.8414393573698058,0.0,0.04408654487023278,0.04408654487023278
770,0,1,B1,DEPLOY,1,0.8450074428269582,0.0,0.0,0.0
771,0,1,HYBRID,DEPLOY,1,0.9799486754980812,0.0,0.07929344483729128,0.07929344483729128
772,0,1,HYBRID,DEPLOY,1,0.9222241060935101,0.0,0.09753797250510399,0.09753797250510399
773,0,1,LOCAL,DEPLOY,1,0.8044057330108697,0.009043175328324327,0.0,-0.009043175328324327
774,0,1,HYBRID,DEPLOY,1,0.9403601321614042,0.0,0.08770981065974204,0.08770981065974204
775,0,1,B1,DEPLOY,1,0.835451075910479,0.0,0.0,0.0
776,0,1,B1,DEPLOY,1,0.8111389979356873,0.0,0.0,0.0
777,0,1,B1,DEPLOY,1,0.7925218746788891,0.0,0.0,0.0
778,0,1,B1,DEPLOY,1,0.9074010677797348,0.0,0.0,0.0
779,0,1,B1,DEPLOY,1,0.7900520059679615,0.0,0.0,0.0
780,0,1,GLOBAL,DEPLOY,1,0.7751691044283338,0.03419586664849361,0.016165272829620103,-0.018030593818873508
781,0,1,B1,DEPLOY,1,0.851057307702323,0.0,0.0,0.0
782,0,1,B1,DEPLOY,1,0.8839384502517074,0.0,0.0,0.0
783,0,1,B1,DEPLOY,1,0.7997750026143883,0.0021757511916502548,0.0021757511916502548,0.0
784,0,1,B1,LEARN_UCB,1,0.8596292759442961,0.0,0.0,0.0
785,0,1,HYBRID,DEPLOY,1,0.8919655575994678,0.0,0.09474422183564601,0.09474422183564601
786,0,1,HYBRID,DEPLOY,1,0.9052571045776947,0.0,0.08286335560696168,0.08286335560696168
787,0,1,B1,DEPLOY,1,0.9198669825599415,0.0,0.0,0.0
788,0,1,HYBRID,DEPLOY,1,0.9159867331676786,0.0,0.0588295489506927,0.0588295489506927
789,0,1,HYBRID,DEPLOY,1,0.905807657490622,0.0,0.07435010497594308,0.07435010497594308
790,0,1,HYBRID,DEPLOY,1,0.8371865831651991,0.050938877019891526,0.09200110358546498,0.041062226565573456
791,0,1,HYBRID,DEPLOY,1,0.8868722671264865,0.009984022543999438,0.0421979673761812,0.03221394483218176
792,0,1,B1,DEPLOY,1,0.8441667344288935,0.0,0.0,0.0
793,0,1,GLOBAL,DEPLOY,1,0.86114085165121,0.01714341881746395,0.0664571212117655,0.04931370239430155
794,0,1,HYBRID,LEARN_UCB,1,0.8822804736838119,0.029123875329702398,0.07252162803455708,0.043397752704854686
795,0,1,HYBRID,DEPLOY,1,0.8511173705750125,0.0,0.07512380274889119,0.07512380274889119
796,0,1,HYBRID,DEPLOY,1,0.834050429294368,0.0,0.00924217110446468,0.00924217110446468
797,0,1,GLOBAL,DEPLOY,1,0.86431953170066,0.02665712471379178,0.028490461385536014,0.0018333366717442345
798,0,1,GLOBAL,DEPLOY,1,0.8425811088209882,0.0,0.019210410851841053,0.019210410851841053
799,0,1,B1,DEPLOY,1,0.8474232148156444,0.006796248569818308,0.006796248569818308,0.0
