t,shifted,generation,policy,mode,trusted,reward,regret_v02,regret_b1,adv_v02_vs_b1
361,1,0,HYBRID,DEPLOY,1,0.8061747226581365,0.05130620935551666,0.05339976894133236,0.0020935595858156963
362,1,0,HYBRID,DEPLOY,1,0.9098633462715834,0.0,0.001459324304359022,0.001459324304359022
363,1,0,HYBRID,DEPLOY,1,0.7930531924626242,0.0701121180354427,0.0,-0.0701121180354427
364,1,0,HYBRID,DEPLOY,1,0.8493866253462117,0.02814999378046379,0.05379588965482163,0.025645895874357838
365,1,0,B1,DEPLOY,1,0.9346157070423029,0.0,0.0,0.0
366,1,0,HYBRID,DEPLOY,1,0.8524236233454351,0.06021697861819275,0.06272650756139819,0.0025095289432054413
367,1,0,HYBRID,DEPLOY,1,0.9004548938120632,0.019299696209486017,0.046347157489996293,0.027047461280510277
368,1,0,HYBRID,DEPLOY,1,0.8506620354996649,0.05881741898646642,0.09797138695176144,0.03915396796529502
369,1,0,HYBRID,DEPLOY,1,0.9610251516503168,0.0,0.0472771464707511,0.0472771464707511
370,1,0,HYBRID,DEPLOY,1,0.8565023140583244,0.008202266867852637,0.0,-0.008202266867852637
371,1,0,GLOBAL,DEPLOY,1,0.7986705578836711,0.0,0.011386939980935096,0.011386939980935096
372,1,0,HYBRID,DEPLOY,1,0.8921658369898323,0.026755713777266044,0.026303949159505402,-0.0004517646177606416
373,1,0,HYBRID,DEPLOY,1,0.8747676098222619,0.006865652618617268,0.0,-0.006865652618617268
374,1,0,B1,DEPLOY,1,0.8326244496033061,0.0,0.0,0.0
375,1,0,HYBRID,DEPLOY,1,0.785199872666801,0.03922155013807682,0.023214225065956162,-0.01600732507212066
376,1,0,GLOBAL,DEPLOY,1,0.7225196018270802,0.08403170547618088,0.0,-0.08403170547618088
377,1,0,HYBRID,DEPLOY,1,0.8803008292094927,0.01828670241954844,0.0,-0.01828670241954844
378,1,0,GLOBAL,DEPLOY,1,0.992962108742947,0.0,0.07408827624892711,0.07408827624892711
379,1,0,HYBRID,LEARN_UCB,1,0.9375858822383779,0.0,0.036874216114038516,0.036874216114038516
380,1,0,B1,DEPLOY,1,0.8123821617138858,0.0,0.0,0.0
381,1,0,B1,DEPLOY,1,0.835828149860694,0.0,0.0,0.0
382,1,0,LOCAL,DEPLOY,1,0.8219546121750355,0.0,0.03290677730933189,0.03290677730933189
383,1,0,GLOBAL,DEPLOY,1,0.8918003219310722,0.0,0.054821124132541144,0.054821124132541144
384,1,0,HYBRID,DEPLOY,1,0.8747370157262964,0.04678180492873707,0.044826904847234395,-0.001954900081502675
385,1,0,B1,DEPLOY,1,0.8672364026283814,0.0,0.0,0.0
386,1,0,LOCAL,DEPLOY,1,0.9450034498678586,0.0,0.13301474101467758,0.13301474101467758
387,1,0,B1,DEPLOY,1,0.9328474432853102,0.0,0.0,0.0
388,1,0,HYBRID,DEPLOY,1,0.8865834438962678,0.0,0.004382768603776732,0.004382768603776732
389,1,0,GLOBAL,DEPLOY,1,0.8814144130577743,0.0,0.07279245682818047,0.07279245682818047
390,1,0,HYBRID,DEPLOY,1,0.8695772489470881,0.008227109216124018,0.0,-0.008227109216124018
391,1,0,B1,DEPLOY,1,0.8310773935560359,0.0,0.0,0.0
392,1,0,LOCAL,DEPLOY,1,0.9262932170930197,0.0,0.107811200986764,0.107811200986764
393,1,0,GLOBAL,DEPLOY,1,0.777357980933985,0.004193281594357501,0.0,-0.004193281594357501
394,1,0,B1,LEARN_UCB,1,0.8906263629701355,0.0,0.0,0.0
395,1,0,HYBRID,DEPLOY,1,0.7493755952975957,0.03700395112203525,0.0,-0.03700395112203525
396,1,0,B1,DEPLOY,1,0.9189651873474125,0.0,0.0,0.0
397,1,0,B1,DEPLOY,1,0.8583947427352054,0.0,0.0,0.0
398,1,0,B1,DEPLOY,1,0.9165135586992019,0.0,0.0,0.0
399,1,0,LOCAL,DEPLOY,1,0.8928367458666251,0.0,0.061319990939650015,0.061319990939650015
400,1,0,HYBRID,DEPLOY,1,0.911108058847076,0.016129968029858888,0.0,-0.016129968029858888
401,1,0,HYBRID,DEPLOY,1,0.8536585950194827,0.03333019405125204,0.0,-0.03333019405125204
402,1,0,HYBRID,DEPLOY,1,0.9153042151699554,0.0,0.03028399356541822,0.03028399356541822
403,1,0,HYBRID,DEPLOY,1,0.8762201077357032,0.005917235206343574,0.0,-0.005917235206343574
404,1,0,B1,DEPLOY,1,0.8951827538900295,0.0,0.0,0.0
405,1,0,B1,DEPLOY,1,0.7982497306721126,0.0,0.0,0.0
406,1,0,B1,DEPLOY,1,0.852682478579683,0.0,0.0,0.0
407,1,0,B1,DEPLOY,1,0.8315157596750847,0.0,0.0,0.0
408,1,0,B1,DEPLOY,1,0.8397778021090304,0.0,0.0,0.0
409,1,0,LOCAL,DEPLOY,1,0.8691787454759095,0.04191712289144034,0.0,-0.04191712289144034
410,1,0,B1,DEPLOY,1,0.8775027350271964,0.0,0.0,0.0
411,1,0,B1,DEPLOY,1,0.8340471042356258,0.0,0.0,0.0
412,1,0,LOCAL,DEPLOY,1,0.9977848249166708,0.0,0.20124172034492482,0.20124172034492482
413,1,0,GLOBAL,DEPLOY,1,0.8841425110317392,0.0,0.062486620708128715,0.062486620708128715
414,1,0,B1,DEPLOY,1,0.9208068070489664,0.0,0.0,0.0
415,1,0,GLOBAL,DEPLOY,1,0.8787722685910568,0.015092095823074692,0.0,-0.015092095823074692
416,1,0,HYBRID,DEPLOY,1,0.8546625826123595,0.11122305347981654,0.11881726788966807,0.00759421440985153
417,1,0,GLOBAL,DEPLOY,1,0.9281581262464381,0.0,0.06788692916090622,0.06788692916090622
418,1,0,HYBRID,DEPLOY,1,0.8628369815798259,0.10044132453938392,0.11852731486938373,0.0180859903299998
419,1,0,HYBRID,DEPLOY,1,0.9308685130270259,0.0,0.046369827144198905,0.046369827144198905
420,1,0,B1,DEPLOY,1,0.8719518769655645,0.0,0.0,0.0
421,1,0,B1,DEPLOY,1,0.8363758182529132,0.0,0.0,0.0
422,1,0,HYBRID,DEPLOY,1,0.831944657678391,0.0,0.007667479051024384,0.007667479051024384
423,1,0,B1,DEPLOY,1,0.8773150845738019,0.0,0.0,0.0
424,1,0,HYBRID,DEPLOY,1,0.8775230456306489,0.0,0.011299450887565232,0.011299450887565232
425,1,0,B1,DEPLOY,1,0.9008541800441414,0.0,0.0,0.0
426,1,0,GLOBAL,DEPLOY,1,0.8423108659854815,0.03687875423143716,0.0,-0.03687875423143716
427,1,0,HYBRID,DEPLOY,1,0.8463920075087733,0.029056478094489524,0.02233380736782009,-0.006722670726669433
428,1,0,B1,DEPLOY,1,0.8325410347971741,0.0,0.0,0.0
429,1,0,HYBRID,DEPLOY,1,0.8622288393713518,0.07999123623561233,0.08396064026111794,0.003969404025505607
430,1,0,LOCAL,DEPLOY,1,0.8883675405376759,0.0,0.17354295821407129,0.17354295821407129
431,1,0,B1,DEPLOY,1,0.9014393494293119,0.0,0.0,0.0
432,1,0,LOCAL,DEPLOY,1,0.9595993188466653,0.0,0.18438559628244866,0.18438559628244866
433,1,0,B1,DEPLOY,1,0.896905678533955,0.0,0.0,0.0
434,1,0,HYBRID,DEPLOY,1,0.793172578674713,0.04592492025755568,0.0,-0.04592492025755568
435,1,0,LOCAL,DEPLOY,1,0.9364059658663566,0.0,0.13118178950873716,0.13118178950873716
436,1,0,LOCAL,DEPLOY,1,0.8880445626213328,0.0,0.01963816153279674,0.01963816153279674
437,1,0,GLOBAL,DEPLOY,1,0.844100941943309,0.0,0.03818941668259701,0.03818941668259701
438,1,0,HYBRID,LEARN_UCB,1,0.8641121184219351,0.03935878745799626,0.036608522052283377,-0.0027502654057128817
439,1,0,B1,DEPLOY,1,0.8808280773302148,0.0,0.0,0.0
440,1,0,HYBRID,DEPLOY,1,0.8437501367903505,0.03577583789159433,0.056480903085593503,0.020705065193999173
441,1,0,B1,DEPLOY,1,0.8877869472046959,0.0,0.0,0.0
442,1,0,HYBRID,DEPLOY,1,0.8516679316197967,0.0,0.0016295245123626456,0.0016295245123626456
443,1,0,B1,DEPLOY,1,0.901698685911053,0.0,0.0,0.0
444,1,0,HYBRID,DEPLOY,1,0.8551801422553832,0.030445627179800705,0.0,-0.030445627179800705
445,1,0,B1,DEPLOY,1,0.8293435222501508,0.0,0.0,0.0
446,1,0,B1,DEPLOY,1,0.8604712056912813,0.0,0.0,0.0
447,1,0,B1,DEPLOY,1,0.8649205556455981,0.0,0.0,0.0
448,1,0,GLOBAL,DEPLOY,1,0.8647353892641444,0.0,0.03342034602321997,0.03342034602321997
449,1,0,HYBRID,DEPLOY,1,0.8575095537298366,0.0,0.018432122418161945,0.018432122418161945
450,1,0,HYBRID,DEPLOY,1,0.8208681299182845,0.04006579289868162,0.0,-0.04006579289868162
451,1,0,B1,DEPLOY,1,0.8346600264237368,0.0,0.0,0.0
452,1,0,HYBRID,DEPLOY,1,0.8653801019644923,0.02509477729980536,0.0,-0.02509477729980536
453,1,0,GLOBAL,DEPLOY,1,0.8808314122982844,0.0,0.019053266100607646,0.019053266100607646
454,1,0,LOCAL,DEPLOY,1,0.9908844050664999,0.0,0.11693095112964813,0.11693095112964813
455,1,0,LOCAL,DEPLOY,1,0.9126630858095742,0.0,0.11277694328813737,0.11277694328813737
456,1,0,HYBRID,LEARN_UCB,1,0.8637988331234061,0.01793602344152212,0.0,-0.01793602344152212
457,1,0,HYBRID,DEPLOY,1,0.7738181284091562,0.051542993033108275,0.0,-0.051542993033108275
458,1,0,HYBRID,DEPLOY,1,0.7997372958201385,0.07699286146380724,0.08572251811059306,0.008729656646785822
459,1,0,LOCAL,DEPLOY,1,0.8871412677829876,0.0,0.08297221150501066,0.08297221150501066
460,1,0,B1,DEPLOY,1,0.8344147450122597,0.0,0.0,0.0
461,1,0,LOCAL,DEPLOY,1,0.8168595144759647,0.04512589113525023,0.0,-0.04512589113525023
462,1,0,HYBRID,DEPLOY,1,0.8696599412256625,0.0,0.0036998682862191545,0.0036998682862191545
463,1,0,GLOBAL,DEPLOY,1,0.8451312496328892,0.04323387805022716,0.0,-0.04323387805022716
464,1,0,HYBRID,DEPLOY,1,0.9024289682873672,0.0,0.008635394083538417,0.008635394083538417
465,1,0,GLOBAL,DEPLOY,1,0.9031806716385644,0.0,0.04270548296611176,0.04270548296611176
466,1,0,GLOBAL,DEPLOY,1,0.924830769478725,0.0,0.0687224655226667,0.0687224655226667
467,1,0,GLOBAL,DEPLOY,1,0.8236356698931911,0.029274455154660095,0.0,-0.029274455154660095
468,1,0,GLOBAL,DEPLOY,1,0.9358747832842065,0.0,0.09661912662533567,0.09661912662533567
469,1,0,HYBRID,DEPLOY,1,0.8354812958498332,0.028448797921359126,0.008537705636922688,-0.019911092284436438
470,1,0,GLOBAL,DEPLOY,1,0.8911437125057928,0.0,0.0078068694280605255,0.0078068694280605255
471,1,0,B1,DEPLOY,1,0.9487283507483734,0.0,0.0,0.0
472,1,0,LOCAL,DEPLOY,1,0.9614321422080861,0.0,0.1811619701208419,0.1811619701208419
473,1,0,B1,DEPLOY,1,0.8944090459501787,0.0,0.0,0.0
474,1,0,HYBRID,DEPLOY,1,0.84994786246356,0.03569171833948681,0.0,-0.03569171833948681
475,1,0,B1,DEPLOY,1,0.9468719774917747,0.0,0.0,0.0
476,1,0,B1,DEPLOY,1,0.7590069051060795,0.0,0.0,0.0
477,1,0,B1,DEPLOY,1,0.922543000072686,0.0,0.0,0.0
478,1,0,HYBRID,DEPLOY,1,0.8786277767873657,0.03321720874936329,0.0,-0.03321720874936329
479,1,0,LOCAL,DEPLOY,1,0.9272231356970442,0.0,0.02065326730229189,0.02065326730229189
480,1,0,B1,LEARN_UCB,1,0.8056719022599345,0.027113371580369305,0.027113371580369305,0.0
481,1,0,LOCAL,DEPLOY,1,1.0,0.0,0.1819937163964478,0.1819937163964478
482,1,0,B1,DEPLOY,1,0.9246319529861982,0.0,0.0,0.0
483,1,0,HYBRID,DEPLOY,1,0.8827063974817294,0.0,0.02552115364974139,0.02552115364974139
484,1,0,HYBRID,DEPLOY,1,0.8197715082610876,0.0,0.003753248649548846,0.003753248649548846
485,1,0,HYBRID,DEPLOY,1,0.8677702090755552,0.0043416188913903975,0.016368471166798293,0.012026852275407895
486,1,0,GLOBAL,DEPLOY,1,0.781293154621335,0.0,0.005610203685953108,0.005610203685953108
487,1,0,HYBRID,DEPLOY,1,0.8700338145780266,0.04072790085742595,0.06529780886069037,0.024569908003264418
488,1,0,HYBRID,DEPLOY,1,0.8634121773105805,0.039896932479381086,0.0,-0.039896932479381086
489,1,0,HYBRID,DEPLOY,1,0.8394094672600758,0.0020972648679199457,0.0,-0.0020972648679199457
490,1,0,LOCAL,DEPLOY,1,0.9697632055706743,0.0,0.21046281803166633,0.21046281803166633
491,1,0,HYBRID,DEPLOY,1,0.8516242443078855,0.037100647477771864,0.0,-0.037100647477771864
492,1,0,HYBRID,DEPLOY,1,0.8501327475574216,0.02357347025706058,0.0,-0.02357347025706058
493,1,0,HYBRID,DEPLOY,1,0.8732125865644086,0.0,0.01883838728248466,0.01883838728248466
494,1,0,B1,DEPLOY,1,0.8221233030110218,0.0,0.0,0.0
495,1,0,GLOBAL,DEPLOY,1,0.8484589250840368,0.0,0.01861143161646872,0.01861143161646872
496,1,0,HYBRID,DEPLOY,1,0.945914253540134,0.0,0.036337811324915315,0.036337811324915315
497,1,0,LOCAL,DEPLOY,1,0.8766427369864321,0.022693859768311286,0.0,-0.022693859768311286
498,1,0,GLOBAL,DEPLOY,1,0.914696787005069,0.0,0.028409269084885502,0.028409269084885502
499,1,0,HYBRID,DEPLOY,1,0.9146079908810096,0.0,0.003846348829663393,0.003846348829663393
500,1,0,B1,DEPLOY,1,0.8782908259197567,0.0,0.0,0.0
501,1,0,HYBRID,DEPLOY,1,0.7974774465164739,0.013440538501147237,0.0,-0.013440538501147237
502,1,0,LOCAL,LEARN_UCB,1,0.9528702677685338,0.0,0.1308482816573141,0.1308482816573141
503,1,0,LOCAL,DEPLOY,1,0.9841656145938916,0.0,0.16736602150988955,0.16736602150988955
504,1,0,HYBRID,LEARN_UCB,1,0.8370652786195307,0.01735662188030196,0.0,-0.01735662188030196
505,1,0,B1,DEPLOY,1,0.8665858685290901,0.0,0.0,0.0
506,1,0,HYBRID,DEPLOY,1,0.8169600238344541,0.044471523091814236,0.0,-0.044471523091814236
507,1,0,HYBRID,DEPLOY,1,0.9159373398518202,0.0,0.03176414555928919,0.03176414555928919
508,1,0,LOCAL,DEPLOY,1,0.7932575442491422,0.0,0.00807499461079031,0.00807499461079031
509,1,0,LOCAL,DEPLOY,1,0.8998103363364548,0.0,0.06331807631274167,0.06331807631274167
510,1,0,HYBRID,DEPLOY,1,0.831913779831575,0.027500694521927826,0.0,-0.027500694521927826
511,1,0,B1,LEARN_UCB,1,0.9075420306254212,0.0,0.0,0.0
512,1,0,LOCAL,DEPLOY,1,0.9367941101294527,0.0,0.10238696015237359,0.10238696015237359
513,1,0,GLOBAL,DEPLOY,1,0.9523328444586082,0.0,0.07435864209713383,0.07435864209713383
514,1,0,B1,DEPLOY,1,0.785794068033071,0.006032494108179964,0.006032494108179964,0.0
515,1,0,B1,DEPLOY,1,0.8168204101331048,0.0,0.0,0.0
516,1,0,B1,DEPLOY,1,0.8846892191630703,0.0,0.0,0.0
517,1,0,HYBRID,DEPLOY,1,0.8205855317100614,0.05832501685698077,0.0,-0.05832501685698077
518,1,0,GLOBAL,DEPLOY,1,0.8171353880576995,0.0642464635420672,0.0,-0.0642464635420672
519,1,0,LOCAL,DEPLOY,1,0.9077460953940502,0.0,0.0706258255569635,0.0706258255569635
520,1,0,HYBRID,DEPLOY,1,0.8477635529911417,0.08269691013456193,0.11843723531103723,0.035740325176475296
521,1,0,B1,DEPLOY,1,0.8446388151535869,0.0,0.0,0.0
522,1,0,GLOBAL,DEPLOY,1,0.8961913326651998,0.0,0.09405614307674859,0.09405614307674859
523,1,0,HYBRID,DEPLOY,1,0.8536843098163708,0.007894892037430212,0.0,-0.007894892037430212
524,1,0,HYBRID,DEPLOY,1,0.8628946758535859,0.02979576076316992,0.0,-0.02979576076316992
525,1,0,HYBRID,DEPLOY,1,0.8811809537181938,0.04250398445408854,0.02706705751411498,-0.015436926939973561
526,1,0,LOCAL,DEPLOY,1,0.9459139655623844,0.0,0.06763672538712151,0.06763672538712151
527,1,0,LOCAL,DEPLOY,1,0.7767304389884081,0.05264524837213058,0.0,-0.05264524837213058
528,1,0,B1,DEPLOY,1,0.845888222110769,0.0,0.0,0.0
529,1,0,HYBRID,DEPLOY,1,0.9105276793126923,0.0037161756654535694,0.0,-0.0037161756654535694
530,1,0,HYBRID,DEPLOY,1,0.8280397887251666,0.02547420930702471,0.0,-0.02547420930702471
531,1,0,B1,DEPLOY,1,0.8510861210726114,0.0,0.0,0.0
532,1,0,GLOBAL,DEPLOY,1,0.9365802275307891,0.0,0.08165025085300259,0.08165025085300259
533,1,0,HYBRID,DEPLOY,1,0.8712689403356362,0.03856160218001248,0.0,-0.03856160218001248
534,1,0,GLOBAL,DEPLOY,1,0.8917128626571669,0.0,0.07434101566547768,0.07434101566547768
535,1,0,HYBRID,DEPLOY,1,0.8485527567898091,0.077459550802493,0.08550489357168001,0.008045342769187003
536,1,0,HYBRID,DEPLOY,1,0.8494088302489073,0.0764012297968909,0.04976296439595718,-0.026638265400933725
537,1,0,HYBRID,DEPLOY,1,0.9115006052553161,0.0,0.04548452493801858,0.04548452493801858
538,1,0,HYBRID,LEARN_UCB,1,0.8991159433002168,0.019001024799566002,0.0,-0.019001024799566002
539,1,0,GLOBAL,DEPLOY,1,0.7943519741823606,0.05511835150409772,0.0,-0.05511835150409772
540,1,0,GLOBAL,DEPLOY,1,0.9742281424876321,0.0,0.0944443910802727,0.0944443910802727
541,1,0,GLOBAL,DEPLOY,1,0.8706421801501056,0.0,0.012661020515570498,0.012661020515570498
542,1,0,HYBRID,DEPLOY,1,0.919142246762339,0.002524225130143498,0.0,-0.002524225130143498
543,1,0,HYBRID,DEPLOY,1,0.8812536076249047,0.019022563555717298,0.0,-0.019022563555717298
544,1,0,HYBRID,DEPLOY,1,0.8443954276421163,0.0,0.008438471803495329,0.008438471803495329
545,1,0,B1,DEPLOY,1,0.815620922121156,0.04679008607334456,0.04679008607334456,0.0
546,1,0,GLOBAL,DEPLOY,1,0.8498526122819687,0.0,0.05709365504476538,0.05709365504476538
547,1,0,HYBRID,DEPLOY,1,0.9201077807912217,0.0,0.018738318711039148,0.018738318711039148
548,1,0,HYBRID,DEPLOY,1,0.8954699634507168,0.011516508827332239,0.0042854691760617625,-0.007231039651270477
549,1,0,HYBRID,DEPLOY,1,0.8779690581235946,0.023870651271768017,0.0021892623393288124,-0.021681388932439205
550,1,0,HYBRID,DEPLOY,1,0.8059828126341863,0.08308898482092986,0.07238009187110661,-0.010708892949823245
551,1,0,GLOBAL,DEPLOY,1,0.8434710957774347,0.0016431829882835869,0.0,-0.0016431829882835869
552,1,0,B1,DEPLOY,1,0.8946271265814328,0.0334556083108738,0.0334556083108738,0.0
553,1,0,HYBRID,DEPLOY,1,0.9126009765951003,0.0,0.03268215260786744,0.03268215260786744
554,1,0,HYBRID,DEPLOY,1,0.8574129010277877,0.0,0.018526052873791277,0.018526052873791277
555,1,0,HYBRID,DEPLOY,1,0.8620724469741983,0.0,0.04300992624744748,0.04300992624744748
556,1,0,HYBRID,DEPLOY,1,0.8468894110002844,0.029075904577325673,0.008906045460595036,-0.020169859116730637
557,1,0,HYBRID,DEPLOY,1,0.8610527606526556,0.00565320068095132,0.0,-0.00565320068095132
558,1,0,B1,DEPLOY,1,0.8108823787367947,0.0,0.0,0.0
559,1,0,HYBRID,DEPLOY,1,0.857982429119762,0.008459849517171047,0.0,-0.008459849517171047
560,1,0,LOCAL,DEPLOY,1,0.7774029614796103,0.015201059710191589,0.0,-0.015201059710191589
561,1,0,GLOBAL,DEPLOY,1,0.8437842398677571,0.0275533720575597,0.0,-0.0275533720575597
562,1,0,GLOBAL,DEPLOY,1,0.8855070531939013,0.0,0.10239215384308809,0.10239215384308809
563,1,0,B1,DEPLOY,1,0.8657328947662616,0.0,0.0,0.0
564,1,0,HYBRID,DEPLOY,1,0.8412101198265767,0.06961855997054278,0.1038212059459449,0.034202645975402124
565,1,0,B1,DEPLOY,1,0.8841298095285881,0.0,0.0,0.0
566,1,0,B1,DEPLOY,1,0.9407711500861833,0.0,0.0,0.0
567,1,0,B1,DEPLOY,1,0.9522244194420442,0.0,0.0,0.0
568,1,0,HYBRID,DEPLOY,1,0.8167709579252587,0.03568267065013664,0.0,-0.03568267065013664
569,1,0,HYBRID,DEPLOY,1,0.8461544671666528,0.04676086928949441,0.0005946324168824013,-0.04616623687261201
570,1,0,B1,DEPLOY,1,0.8749342546968878,0.0,0.0,0.0
571,1,0,HYBRID,DEPLOY,1,0.852405757871796,0.02675532828533156,0.0,-0.02675532828533156
572,1,0,HYBRID,DEPLOY,1,0.8490442518666457,0.003812796005516761,0.0,-0.003812796005516761
573,1,0,LOCAL,DEPLOY,1,0.9218546970872464,0.0,0.08194669153671252,0.08194669153671252
574,1,0,HYBRID,DEPLOY,1,0.8211928926198115,0.0,0.025170612983359764,0.025170612983359764
575,1,0,HYBRID,DEPLOY,1,0.8792387490256784,0.026654161471182936,0.0,-0.026654161471182936
576,1,0,B1,DEPLOY,1,0.8990629305374783,0.0,0.0,0.0
577,1,0,B1,DEPLOY,1,0.9045032374367932,0.0,0.0,0.0
578,1,0,HYBRID,DEPLOY,1,0.9832103276935116,0.025652867230722465,0.0,-0.025652867230722465
579,1,0,GLOBAL,DEPLOY,1,0.8395572737430819,0.0,0.06342253670416576,0.06342253670416576
580,1,0,GLOBAL,DEPLOY,1,0.8565750536906931,0.047119232139180456,0.0,-0.047119232139180456
581,1,0,LOCAL,DEPLOY,1,0.8423038028940515,0.04357848696122091,0.0,-0.04357848696122091
582,1,0,HYBRID,DEPLOY,1,0.762272575645084,0.05884461143991848,0.0,-0.05884461143991848
583,1,0,HYBRID,DEPLOY,1,0.8414912626293034,0.037400108490343364,0.0,-0.037400108490343364
584,1,0,HYBRID,DEPLOY,1,0.811508676685498,0.10287607295459278,0.09822756914985986,-0.0046485038047329175
585,1,0,LOCAL,DEPLOY,1,0.9362259225406933,0.0,0.06525606140500195,0.06525606140500195
586,1,0,LOCAL,DEPLOY,1,0.8959593748949495,0.0,0.046287846877392624,0.046287846877392624
587,1,0,GLOBAL,DEPLOY,1,0.856343313120997,0.0,0.04870182021870484,0.04870182021870484
588,1,0,B1,DEPLOY,1,0.7987105569839689,0.0,0.0,0.0
589,1,0,HYBRID,DEPLOY,1,0.8224481016607187,0.06043643166549462,0.0,-0.06043643166549462
590,1,0,LOCAL,DEPLOY,1,0.7434386493415621,0.0381266319718645,0.0,-0.0381266319718645
591,1,0,HYBRID,DEPLOY,1,0.8693894247723759,0.10049107332743945,0.12736926857689057,0.02687819524945112
592,1,0,B1,DEPLOY,1,0.8444895029685461,0.0,0.0,0.0
593,1,0,HYBRID,DEPLOY,1,0.8039809154185341,0.039113998492152025,0.01994561674716966,-0.019168381744982366
594,1,0,HYBRID,DEPLOY,1,0.8131661977874203,0.05147032946911112,0.04252441404707219,-0.00894591542203893
595,1,0,HYBRID,DEPLOY,1,0.8299162259841139,0.06479908605810003,0.045552126974453655,-0.019246959083646376
596,1,0,HYBRID,DEPLOY,1,0.8321534346206143,0.05439546891944291,0.04383375303744197,-0.010561715882000944
597,1,0,B1,DEPLOY,1,0.8698460305368626,0.0,0.0,0.0
598,1,0,GLOBAL,DEPLOY,1,0.8534106977025089,0.0,0.08157920923004247,0.08157920923004247
599,1,0,B1,DEPLOY,1,0.885396627471989,0.0,0.0,0.0
600,1,0,HYBRID,DEPLOY,1,0.831558698416656,0.03093203022970259,0.0,-0.03093203022970259
601,1,0,LOCAL,DEPLOY,1,0.853868691182543,0.0,0.11871256278008824,0.11871256278008824
602,1,0,HYBRID,DEPLOY,1,0.8919735746923348,0.02978829292190277,0.0,-0.02978829292190277
603,1,0,HYBRID,DEPLOY,1,0.9021665381387426,0.006878539482803037,0.014645716518404517,0.00776717703560148
604,1,0,LOCAL,DEPLOY,1,1.0,0.0,0.15479606527792733,0.15479606527792733
605,1,0,LOCAL,DEPLOY,1,0.8653779756149154,0.0,0.04470785167295088,0.04470785167295088
606,1,0,HYBRID,DEPLOY,1,0.9505009598850515,0.0,0.053076186288288474,0.053076186288288474
607,1,0,B1,DEPLOY,1,0.8987201669860891,0.0,0.0,0.0
608,1,0,HYBRID,DEPLOY,1,0.8308120623934955,0.017203595078547074,0.0,-0.017203595078547074
609,1,0,GLOBAL,DEPLOY,1,0.8157685437234538,0.057532327203518085,0.0,-0.057532327203518085
610,1,0,HYBRID,DEPLOY,1,0.8107008371932221,0.02043173390381048,0.0025775315667480037,-0.017854202337062475
611,1,0,LOCAL,DEPLOY,1,0.8230125165615908,0.018465720539064034,0.0,-0.018465720539064034
612,1,0,B1,DEPLOY,1,0.8838704155579273,0.0,0.0,0.0
613,1,0,B1,DEPLOY,1,0.9163506028588929,0.0,0.0,0.0
614,1,0,HYBRID,LEARN_UCB,1,0.7670075958840944,0.02467900445381055,0.0,-0.02467900445381055
615,1,0,B1,DEPLOY,1,0.8924668352578118,0.0,0.0,0.0
616,1,0,HYBRID,DEPLOY,1,0.851544202601354,0.0014191101748961543,0.0,-0.0014191101748961543
617,1,0,LOCAL,LEARN_UCB,1,0.9059927546487515,0.0,0.08436667614191107,0.08436667614191107
618,1,0,HYBRID,DEPLOY,1,0.9309159636424358,0.0,0.01718411413122589,0.01718411413122589
619,1,0,HYBRID,DEPLOY,1,0.8078217183132964,0.026619180004112675,0.0,-0.026619180004112675
620,1,0,B1,LEARN_UCB,1,0.8715231237126281,0.0,0.0,0.0
621,1,0,B1,DEPLOY,1,0.9037912208471626,0.0,0.0,0.0
622,1,0,GLOBAL,DEPLOY,1,0.803592491199839,0.0,0.03100962674989627,0.03100962674989627
623,1,0,HYBRID,DEPLOY,1,0.9229442012432792,0.012328737642352317,0.0,-0.012328737642352317
624,1,0,HYBRID,DEPLOY,1,0.8568717253233914,0.0,0.003264644369993186,0.003264644369993186
625,1,0,HYBRID,DEPLOY,1,0.8475769851640563,0.02341362163266747,0.0,-0.02341362163266747
626,1,0,B1,DEPLOY,1,0.8514542014325862,0.0,0.0,0.0
627,1,0,LOCAL,DEPLOY,1,0.9674473352822234,0.0,0.1777104394907003,0.1777104394907003
628,1,0,LOCAL,DEPLOY,1,0.8093748016226892,0.0,0.011807856830190144,0.011807856830190144
629,1,0,HYBRID,DEPLOY,1,0.8254394573978814,0.04515394178353915,0.0,-0.04515394178353915
630,1,0,LOCAL,DEPLOY,1,0.8005267768363221,0.03686194543648713,0.0,-0.03686194543648713
631,1,0,HYBRID,DEPLOY,1,0.8453593833979542,0.018705864280116224,0.0,-0.018705864280116224
632,1,0,HYBRID,DEPLOY,1,0.9490327841856042,0.0,0.04682516994832375,0.04682516994832375
633,1,0,HYBRID,LEARN_UCB,1,0.9411598958040909,0.0,0.05473176050487383,0.05473176050487383
634,1,0,LOCAL,DEPLOY,1,0.745252142652831,0.08481245635366752,0.0,-0.08481245635366752
635,1,0,B1,DEPLOY,1,0.8562830386120742,0.0,0.0,0.0
636,1,0,HYBRID,DEPLOY,1,0.924616394573547,0.0,0.025037892187745547,0.025037892187745547
637,1,0,LOCAL,DEPLOY,1,0.9824399243793792,0.0,0.1227858737618911,0.1227858737618911
638,1,0,GLOBAL,DEPLOY,1,0.838304625708074,0.0,0.010206426536614965,0.010206426536614965
639,1,0,B1,DEPLOY,1,0.8254335384705737,0.0,0.0,0.0
